tax_id	Org_name	GeneID	CurrentID	Status	Symbol	Aliases	description	other_designations	map_location	chromosome	genomic_nucleotide_accession.version	start_position_on_the_genomic_accession	end_position_on_the_genomic_accession	orientation	exon_count	OMIM
237561	Candida albicans SC5314	3636929	0	live	CAALFM_C103140WA	CAALFM_C103140WA	hypothetical protein	; hypothetical protein		1	NC_032089.1	655798	656274	plus	1	
237561	Candida albicans SC5314	3636928	0	live	GGA2	CAALFM_C103130CA	phosphatidylinositol 4-phosphate-binding protein	; phosphatidylinositol 4-phosphate-binding protein		1	NC_032089.1	653447	655201	minus	1	
237561	Candida albicans SC5314	3636926	0	live	CAALFM_C103120WA	CAALFM_C103120WA	hypothetical protein	; hypothetical protein		1	NC_032089.1	651902	653134	plus	1	
237561	Candida albicans SC5314	3636925	0	live	CAALFM_C103100WA	CAALFM_C103100WA	hypothetical protein	; hypothetical protein		1	NC_032089.1	645104	649550	plus	2	
237561	Candida albicans SC5314	3636924	0	live	RPS1	CAALFM_C103090WA	ribosomal 40S subunit protein S1B	; ribosomal 40S subunit protein S1B		1	NC_032089.1	643226	643996	plus	1	
237561	Candida albicans SC5314	3636923	0	live	TEM1	CAALFM_C103080CA	Ras family GTPase	Ras family GTPase		1	NC_032089.1	641962	642642	minus	2	
237561	Candida albicans SC5314	3636922	0	live	ORC1	CAALFM_C103070CA	origin recognition complex subunit 1	; origin recognition complex subunit 1		1	NC_032089.1	639143	641560	minus	1	
237561	Candida albicans SC5314	3636920	0	live	CAALFM_C103540CA	CAALFM_C103540CA	hypothetical protein	; hypothetical protein		1	NC_032089.1	744048	744458	minus	1	
237561	Candida albicans SC5314	3636918	0	live	MED17	CAALFM_C103530WA	Med17p	; Med17p		1	NC_032089.1	742220	743984	plus	2	
237561	Candida albicans SC5314	3636917	0	live	RPN3	CAALFM_C103520WA	proteasome regulatory particle lid subunit	; proteasome regulatory particle lid subunit		1	NC_032089.1	740588	742033	plus	1	
237561	Candida albicans SC5314	3636916	0	live	CAALFM_C103510CA	CAALFM_C103510CA	hypothetical protein	; hypothetical protein		1	NC_032089.1	739135	739680	minus	1	
237561	Candida albicans SC5314	3636915	0	live	YPT1	CAALFM_C103500WA	Rab family GTPase	; Rab family GTPase		1	NC_032089.1	738229	738852	plus	1	
237561	Candida albicans SC5314	3636914	0	live	CAALFM_C103490WA	CAALFM_C103490WA	hypothetical protein	; hypothetical protein		1	NC_032089.1	736791	737672	plus	1	
237561	Candida albicans SC5314	3636913	0	live	AGE1	CAALFM_C103480CA	Age1p	; Age1p		1	NC_032089.1	732768	735644	minus	1	
237561	Candida albicans SC5314	3636912	0	live	CAALFM_C103470CA	CAALFM_C103470CA	putative serine/threonine protein kinase	; putative serine/threonine protein kinase		1	NC_032089.1	731029	732438	minus	1	
237561	Candida albicans SC5314	3636911	0	live	CAALFM_C103460CA	CAALFM_C103460CA	hypothetical protein	; hypothetical protein		1	NC_032089.1	727114	730086	minus	1	
237561	Candida albicans SC5314	3636910	0	live	CAALFM_C103450CA	CAALFM_C103450CA	hypothetical protein	; hypothetical protein		1	NC_032089.1	723114	726743	minus	1	
237561	Candida albicans SC5314	3636908	0	live	CAALFM_C103440CA	CAALFM_C103440CA	hypothetical protein	; hypothetical protein		1	NC_032089.1	721115	722551	minus	1	
237561	Candida albicans SC5314	3636906	0	live	CAALFM_C103430WA	CAALFM_C103430WA	triglyceride lipase	; triglyceride lipase		1	NC_032089.1	719613	720668	plus	1	
237561	Candida albicans SC5314	3636905	0	live	CAALFM_C103410WA	CAALFM_C103410WA	hypothetical protein	; hypothetical protein		1	NC_032089.1	717686	718510	plus	1	
237561	Candida albicans SC5314	3636904	0	live	CAALFM_C103400WA	CAALFM_C103400WA	hypothetical protein	; hypothetical protein		1	NC_032089.1	715541	717490	plus	1	
237561	Candida albicans SC5314	3636902	0	live	NGG1	CAALFM_C103290WA	histone acetyltransferase	; histone acetyltransferase		1	NC_032089.1	686628	688511	plus	1	
237561	Candida albicans SC5314	3636901	0	live	CAALFM_C103280WA	CAALFM_C103280WA	mitochondrial 37S ribosomal protein RSM24	; mitochondrial 37S ribosomal protein RSM24		1	NC_032089.1	685412	686344	plus	1	
237561	Candida albicans SC5314	3636900	0	live	CAALFM_C103270WA	CAALFM_C103270WA	putative peptide hydrolase	; putative peptide hydrolase		1	NC_032089.1	683901	685105	plus	2	
237561	Candida albicans SC5314	3636898	0	live	CAALFM_C103260WA	CAALFM_C103260WA	ssDNA-dependent ATPase	; ssDNA-dependent ATPase		1	NC_032089.1	681644	683680	plus	1	
237561	Candida albicans SC5314	3636897	0	live	SPP1	CAALFM_C103250CA	Spp1p	; Spp1p		1	NC_032089.1	680242	681462	minus	1	
237561	Candida albicans SC5314	3636895	0	live	CAALFM_C103240WA	CAALFM_C103240WA	hypothetical protein	; hypothetical protein		1	NC_032089.1	679785	680210	plus	1	
237561	Candida albicans SC5314	3636894	0	live	EHT1	CAALFM_C103390WA	medium-chain fatty acid ethyl ester synthase/esterase	; medium-chain fatty acid ethyl ester synthase/esterase		1	NC_032089.1	712967	714244	plus	1	
237561	Candida albicans SC5314	3636892	0	live	TPS2	CAALFM_C103380WA	trehalose-phosphatase	; trehalose-phosphatase		1	NC_032089.1	709461	712127	plus	1	
237561	Candida albicans SC5314	3636891	0	live	CAALFM_C103370WA	CAALFM_C103370WA	polyadenylate-binding protein	; polyadenylate-binding protein		1	NC_032089.1	706488	708377	plus	1	
237561	Candida albicans SC5314	3636889	0	live	CAALFM_C103360WA	CAALFM_C103360WA	chromatin-remodeling ATPase	; chromatin-remodeling ATPase		1	NC_032089.1	701716	705948	plus	1	
237561	Candida albicans SC5314	3636888	0	live	RLI1	CAALFM_C103350CA	Fe-S cluster-binding ribosome biosynthesis protein	; Fe-S cluster-binding ribosome biosynthesis protein		1	NC_032089.1	697530	699398	minus	1	
237561	Candida albicans SC5314	3636886	0	live	ENG1	CAALFM_C103680WA	"endo-1,3(4)-beta-glucanase"	"; endo-1,3(4)-beta-glucanase"		1	NC_032089.1	761416	764853	plus	1	
237561	Candida albicans SC5314	3636885	0	live	DAO1	CAALFM_C103670CA	Dao1p	; Dao1p		1	NC_032089.1	758553	759638	minus	1	
237561	Candida albicans SC5314	3636884	0	live	MRPL27	CAALFM_C103650CA	mitochondrial 54S ribosomal protein YmL27	; mitochondrial 54S ribosomal protein YmL27		1	NC_032089.1	757289	757795	minus	1	
237561	Candida albicans SC5314	3636883	0	live	HFL1	CAALFM_C103640CA	DNA polymerase epsilon noncatalytic subunit	; DNA polymerase epsilon noncatalytic subunit		1	NC_032089.1	756361	757074	minus	1	
237561	Candida albicans SC5314	3636882	0	live	CAALFM_C103630WA	CAALFM_C103630WA	hypothetical protein	; hypothetical protein		1	NC_032089.1	752775	756314	plus	1	
237561	Candida albicans SC5314	3636881	0	live	IMP1	CAALFM_C103610CA	endopeptidase catalytic subunit	; endopeptidase catalytic subunit		1	NC_032089.1	750533	751084	minus	1	
237561	Candida albicans SC5314	3636880	0	live	CAALFM_C103600WA	CAALFM_C103600WA	dolichyl-diphosphooligosaccharide-protein glycotransferase	; dolichyl-diphosphooligosaccharide-protein glycotransferase		1	NC_032089.1	749583	750410	plus	1	
237561	Candida albicans SC5314	3636879	0	live	SUA71	CAALFM_C103560CA	transcription factor TFIIB	; transcription factor TFIIB		1	NC_032089.1	746720	747754	minus	1	
237561	Candida albicans SC5314	3636878	0	live	COQ6	CAALFM_C103550CA	"putative N,N-dimethylaniline monooxygenase"	"; putative N,N-dimethylaniline monooxygenase"		1	NC_032089.1	744891	746333	minus	1	
237561	Candida albicans SC5314	3636877	0	live	PDE2	CAALFM_C102840WA	"3',5'-cyclic-nucleotide phosphodiesterase"	"; 3',5'-cyclic-nucleotide phosphodiesterase"		1	NC_032089.1	598018	599733	plus	1	
237561	Candida albicans SC5314	3636876	0	live	CAALFM_C102830WA	CAALFM_C102830WA	hypothetical protein	; hypothetical protein		1	NC_032089.1	593697	595466	plus	1	
237561	Candida albicans SC5314	3636875	0	live	LYS2	CAALFM_C102820WA	L-aminoadipate-semialdehyde dehydrogenase	; L-aminoadipate-semialdehyde dehydrogenase		1	NC_032089.1	588902	593116	plus	1	
237561	Candida albicans SC5314	3636874	0	live	RAD16	CAALFM_C102810WA	DNA repair protein	; DNA repair protein		1	NC_032089.1	585914	588472	plus	1	
237561	Candida albicans SC5314	3636873	0	live	CAALFM_C102800WA	CAALFM_C102800WA	hypothetical protein	; hypothetical protein		1	NC_032089.1	584332	584934	plus	1	
237561	Candida albicans SC5314	3636872	0	live	TIF34	CAALFM_C102790WA	translation initiation factor eIF3 subunit i	; translation initiation factor eIF3 subunit i		1	NC_032089.1	582899	583951	plus	1	
237561	Candida albicans SC5314	3636871	0	live	CAALFM_C102780WA	CAALFM_C102780WA	carboxymethylenebutenolidase	; carboxymethylenebutenolidase		1	NC_032089.1	581844	582602	plus	1	
237561	Candida albicans SC5314	3636870	0	live	CAALFM_C102760WA	CAALFM_C102760WA	guanine nucleotide exchange factor	; guanine nucleotide exchange factor		1	NC_032089.1	579750	580802	plus	1	
237561	Candida albicans SC5314	3636869	0	live	CAALFM_C102900CA	CAALFM_C102900CA	mRNA splicing protein	; mRNA splicing protein		1	NC_032089.1	607807	609984	minus	1	
237561	Candida albicans SC5314	3636867	0	live	CAALFM_C102890CA	CAALFM_C102890CA	hypothetical protein	; hypothetical protein		1	NC_032089.1	607149	607523	minus	1	
237561	Candida albicans SC5314	3636866	0	live	MIA40	CAALFM_C102880CA	Mia40p	; Mia40p		1	NC_032089.1	605725	606483	minus	1	
237561	Candida albicans SC5314	3636864	0	live	YPT7	CAALFM_C102870WA	Ypt7p	; Ypt7p		1	NC_032089.1	604676	605542	plus	1	
237561	Candida albicans SC5314	3636863	0	live	YKT6	CAALFM_C102860CA	palmitoyltransferase	; palmitoyltransferase		1	NC_032089.1	603130	603732	minus	1	
237561	Candida albicans SC5314	3636862	0	live	CAALFM_C102850WA	CAALFM_C102850WA	hypothetical protein	; hypothetical protein		1	NC_032089.1	600683	602722	plus	1	
237561	Candida albicans SC5314	3636860	0	live	SEC62	CAALFM_C103340CA	Sec63 complex subunit	; Sec63 complex subunit		1	NC_032089.1	696019	696900	minus	1	
237561	Candida albicans SC5314	3636859	0	live	CAALFM_C103330CA	CAALFM_C103330CA	hypothetical protein	; hypothetical protein		1	NC_032089.1	694143	695732	minus	1	
237561	Candida albicans SC5314	3636858	0	live	EHD3	CAALFM_C103320CA	Ehd3p	; Ehd3p		1	NC_032089.1	691821	693329	minus	1	
237561	Candida albicans SC5314	3636856	0	live	CAALFM_C103310WA	CAALFM_C103310WA	hypothetical protein	; hypothetical protein		1	NC_032089.1	690480	691616	plus	1	
237561	Candida albicans SC5314	3636855	0	live	MAS1	CAALFM_C103300CA	Mas1p	; Mas1p		1	NC_032089.1	688617	690020	minus	1	
237561	Candida albicans SC5314	3636853	0	live	CAALFM_C102490CA	CAALFM_C102490CA	hypothetical protein	; hypothetical protein		1	NC_032089.1	524841	526862	minus	1	
237561	Candida albicans SC5314	3636852	0	live	PMM1	CAALFM_C102480WA	phosphomannomutase	; phosphomannomutase		1	NC_032089.1	523976	524734	plus	1	
237561	Candida albicans SC5314	3636851	0	live	CAALFM_C102470WA	CAALFM_C102470WA	hypothetical protein	; hypothetical protein		1	NC_032089.1	522615	523085	plus	1	
237561	Candida albicans SC5314	3636850	0	live	RPL10	CAALFM_C102460WA	ribosomal 60S subunit protein L10	; ribosomal 60S subunit protein L10		1	NC_032089.1	521288	521950	plus	1	
237561	Candida albicans SC5314	3636849	0	live	CAALFM_C102450CA	CAALFM_C102450CA	hypothetical protein	; hypothetical protein		1	NC_032089.1	520056	520586	minus	1	
237561	Candida albicans SC5314	3636848	0	live	CAALFM_C102440CA	CAALFM_C102440CA	ubiquitin-specific protease	; ubiquitin-specific protease		1	NC_032089.1	518168	519169	minus	1	
237561	Candida albicans SC5314	3636846	0	live	CAALFM_C102430CA	CAALFM_C102430CA	hypothetical protein	; hypothetical protein		1	NC_032089.1	515594	517525	minus	1	
237561	Candida albicans SC5314	3636845	0	live	TSR2	CAALFM_C103060CA	Tsr2p	; Tsr2p		1	NC_032089.1	638337	638966	minus	1	
237561	Candida albicans SC5314	3636843	0	live	CAALFM_C103050WA	CAALFM_C103050WA	hypothetical protein	; hypothetical protein		1	NC_032089.1	635104	638259	plus	1	
237561	Candida albicans SC5314	3636842	0	live	CAALFM_C103040WA	CAALFM_C103040WA	hypothetical protein	; hypothetical protein		1	NC_032089.1	633766	634524	plus	1	
237561	Candida albicans SC5314	3636841	0	live	RPL13	CAALFM_C103020CA	ribosomal 60S subunit protein L13A	; ribosomal 60S subunit protein L13A		1	NC_032089.1	631014	631622	minus	1	
237561	Candida albicans SC5314	3636839	0	live	RPP1A	CAALFM_C103010WA	ribosomal protein P1A	; ribosomal protein P1A		1	NC_032089.1	630193	630513	plus	1	
237561	Candida albicans SC5314	3636838	0	live	HOL1	CAALFM_C103000WA	Hol1p	; Hol1p		1	NC_032089.1	628046	629806	plus	1	
237561	Candida albicans SC5314	3636837	0	live	XOG1	CAALFM_C102990CA	"glucan 1,3-beta-glucosidase"	"; glucan 1,3-beta-glucosidase"		1	NC_032089.1	622222	623538	minus	1	
237561	Candida albicans SC5314	3636836	0	live	GOR1	CAALFM_C102980WA	glyoxylate reductase	; glyoxylate reductase		1	NC_032089.1	620103	621131	plus	1	
237561	Candida albicans SC5314	3636835	0	live	CAALFM_C102970WA	CAALFM_C102970WA	hypothetical protein	; hypothetical protein		1	NC_032089.1	618379	619644	plus	1	
237561	Candida albicans SC5314	3636834	0	live	CAALFM_C102960CA	CAALFM_C102960CA	hypothetical protein	; hypothetical protein		1	NC_032089.1	615939	617726	minus	1	
237561	Candida albicans SC5314	3636833	0	live	CAALFM_C102950WA	CAALFM_C102950WA	hypothetical protein	; hypothetical protein		1	NC_032089.1	615467	615844	plus	1	
237561	Candida albicans SC5314	3636832	0	live	CAALFM_C102940CA	CAALFM_C102940CA	hypothetical protein	; hypothetical protein		1	NC_032089.1	614701	615219	minus	1	
237561	Candida albicans SC5314	3636831	0	live	MST1	CAALFM_C102930CA	threonine--tRNA ligase	; threonine--tRNA ligase		1	NC_032089.1	613106	614473	minus	1	
237561	Candida albicans SC5314	3636830	0	live	CDC73	CAALFM_C102920WA	Cdc73p	; Cdc73p		1	NC_032089.1	611934	613046	plus	1	
237561	Candida albicans SC5314	3636829	0	live	CAALFM_C102910CA	CAALFM_C102910CA	protein kinase regulatory subunit	; protein kinase regulatory subunit		1	NC_032089.1	610205	611635	minus	1	
237561	Candida albicans SC5314	3636828	0	live	CAALFM_C102750CA	CAALFM_C102750CA	hypothetical protein	; hypothetical protein		1	NC_032089.1	576658	579045	minus	1	
237561	Candida albicans SC5314	3636827	0	live	CAALFM_C102740CA	CAALFM_C102740CA	hypothetical protein	; hypothetical protein		1	NC_032089.1	575478	576398	minus	1	
237561	Candida albicans SC5314	3636826	0	live	CAALFM_C102730WA	CAALFM_C102730WA	hypothetical protein	; hypothetical protein		1	NC_032089.1	574220	575107	plus	1	
237561	Candida albicans SC5314	3636825	0	live	CAALFM_C102720WA	CAALFM_C102720WA	hypothetical protein	; hypothetical protein		1	NC_032089.1	567442	568635	plus	1	
237561	Candida albicans SC5314	3636824	0	live	FRS2	CAALFM_C102710WA	phenylalanine--tRNA ligase subunit alpha	; phenylalanine--tRNA ligase subunit alpha		1	NC_032089.1	565683	567173	plus	1	
237561	Candida albicans SC5314	3636823	0	live	CAALFM_C102690CA	CAALFM_C102690CA	hypothetical protein	; hypothetical protein		1	NC_032089.1	562357	562659	minus	1	
237561	Candida albicans SC5314	3636822	0	live	CAALFM_C102680CA	CAALFM_C102680CA	hypothetical protein	; hypothetical protein		1	NC_032089.1	558921	561449	minus	1	
237561	Candida albicans SC5314	3636821	0	live	CAALFM_C102670CA	CAALFM_C102670CA	hypothetical protein	; hypothetical protein		1	NC_032089.1	555675	558101	minus	1	
237561	Candida albicans SC5314	3636820	0	live	MGM101	CAALFM_C102660CA	Mgm101p	; Mgm101p		1	NC_032089.1	554577	555404	minus	1	
237561	Candida albicans SC5314	3636818	0	live	CAALFM_C102650WA	CAALFM_C102650WA	hypothetical protein	; hypothetical protein		1	NC_032089.1	553758	554360	plus	1	
237561	Candida albicans SC5314	3636817	0	live	TOM20	CAALFM_C102640CA	Tom20p	; Tom20p		1	NC_032089.1	552858	553373	minus	1	
237561	Candida albicans SC5314	3636816	0	live	EXG2	CAALFM_C102630CA	"glucan exo-1,3-beta-glucosidase"	"; glucan exo-1,3-beta-glucosidase"		1	NC_032089.1	550937	552376	minus	1	
237561	Candida albicans SC5314	3636815	0	live	HOM6	CAALFM_C102620CA	homoserine dehydrogenase	; homoserine dehydrogenase		1	NC_032089.1	549494	550573	minus	1	
237561	Candida albicans SC5314	3636813	0	live	IML1	CAALFM_C102610WA	Iml1p	; Iml1p		1	NC_032089.1	545022	549395	plus	1	
237561	Candida albicans SC5314	3636812	0	live	SNO1	CAALFM_C102600WA	putative pyridoxal 5'-phosphate synthase	; putative pyridoxal 5'-phosphate synthase		1	NC_032089.1	544056	544805	plus	1	
237561	Candida albicans SC5314	3636811	0	live	ARX1	CAALFM_C103230CA	putative hydrolase	; putative hydrolase		1	NC_032089.1	677396	679090	minus	1	
237561	Candida albicans SC5314	3636810	0	live	BMH1	CAALFM_C103220CA	14-3-3 family protein	; 14-3-3 family protein		1	NC_032089.1	675074	675868	minus	1	
237561	Candida albicans SC5314	3636809	0	live	CDC12	CAALFM_C103210CA	septin	; septin		1	NC_032089.1	672483	673838	minus	2	
237561	Candida albicans SC5314	3636808	0	live	ARO80	CAALFM_C103200CA	Aro80p	; Aro80p		1	NC_032089.1	668763	671960	minus	1	
237561	Candida albicans SC5314	3636806	0	live	CAALFM_C103180WA	CAALFM_C103180WA	lipoyl(octanoyl) transferase	; lipoyl(octanoyl) transferase		1	NC_032089.1	660929	661792	plus	1	
237561	Candida albicans SC5314	3636805	0	live	CAALFM_C103170CA	CAALFM_C103170CA	hypothetical protein	; hypothetical protein		1	NC_032089.1	658804	660771	minus	1	
237561	Candida albicans SC5314	3636804	0	live	COQ4	CAALFM_C103160CA	ubiquinone biosynthesis protein	; ubiquinone biosynthesis protein		1	NC_032089.1	657572	658543	minus	1	
237561	Candida albicans SC5314	3636803	0	live	SNZ1	CAALFM_C102590CA	pyridoxine biosynthesis protein	; pyridoxine biosynthesis protein		1	NC_032089.1	541722	542600	minus	1	
237561	Candida albicans SC5314	3636802	0	live	HNM4	CAALFM_C102580WA	Hnm4p	; Hnm4p		1	NC_032089.1	540001	541512	plus	1	
237561	Candida albicans SC5314	3636801	0	live	PUT4	CAALFM_C102570CA	Put4p	; Put4p		1	NC_032089.1	537385	539079	minus	1	
237561	Candida albicans SC5314	3636798	0	live	DIP5	CAALFM_C102530CA	Dip5p	; Dip5p		1	NC_032089.1	532403	534163	minus	1	
237561	Candida albicans SC5314	3636797	0	live	SCW4	CAALFM_C102520WA	Scw4p	; Scw4p		1	NC_032089.1	530172	531908	plus	1	
237561	Candida albicans SC5314	3636796	0	live	CAALFM_C102510WA	CAALFM_C102510WA	hypothetical protein	; hypothetical protein		1	NC_032089.1	528029	528760	plus	1	
237561	Candida albicans SC5314	3636795	0	live	CAALFM_C102500WA	CAALFM_C102500WA	hypothetical protein	; hypothetical protein		1	NC_032089.1	527100	527726	plus	1	
237561	Candida albicans SC5314	3636794	0	live	GSC1	CAALFM_C102420CA	"1,3-beta-glucan synthase"	"; 1,3-beta-glucan synthase"		1	NC_032089.1	505969	511662	minus	1	
237561	Candida albicans SC5314	3636793	0	live	CAALFM_C102410CA	CAALFM_C102410CA	hypothetical protein	; hypothetical protein		1	NC_032089.1	504151	505224	minus	1	
237561	Candida albicans SC5314	3636792	0	live	MNN11	CAALFM_C102400CA	"alpha-1,6-mannosyltransferase"	"; alpha-1,6-mannosyltransferase"		1	NC_032089.1	502050	503384	minus	1	
237561	Candida albicans SC5314	3636791	0	live	CAALFM_C102390WA	CAALFM_C102390WA	hypothetical protein	; hypothetical protein		1	NC_032089.1	499217	501709	plus	1	
237561	Candida albicans SC5314	3636790	0	live	CAALFM_C102380CA	CAALFM_C102380CA	Arf family GTPase	; Arf family GTPase		1	NC_032089.1	498351	498953	minus	1	
237561	Candida albicans SC5314	3636669	0	live	CAALFM_C301560WA	CAALFM_C301560WA	DEAH-box ATP-dependent RNA helicase	; DEAH-box ATP-dependent RNA helicase		3	NC_032091.1	342573	344876	plus	1	
237561	Candida albicans SC5314	3636668	0	live	CAALFM_C301570WA	CAALFM_C301570WA	hypothetical protein	; hypothetical protein		3	NC_032091.1	345322	347031	plus	1	
237561	Candida albicans SC5314	3636667	0	live	ZCF7	CAALFM_C301580WA	Zcf7p	; Zcf7p		3	NC_032091.1	347678	349027	plus	1	
237561	Candida albicans SC5314	3636666	0	live	CAALFM_C301590WA	CAALFM_C301590WA	hypothetical protein	; hypothetical protein		3	NC_032091.1	349149	350831	plus	1	
237561	Candida albicans SC5314	3636665	0	live	PPH21	CAALFM_C301600WA	phosphoprotein phosphatase 2A catalytic subunit	; phosphoprotein phosphatase 2A catalytic subunit		3	NC_032091.1	351734	352816	plus	1	
